year,crop_code,crop_name,county_code,county_name,harvested_acres,production,price_per_unit,production_unit,total_value
2014,212199,PEACHES FREESTONE,47,Merced,1670,33300,395.92,Tons,13184000
2014,212199,PEACHES FREESTONE,77,San Joaquin,619,13700,420,Tons,5754000
2014,212199,PEACHES FREESTONE,99,Stanislaus,670,10600,1000,Tons,10600000
2014,212199,PEACHES FREESTONE,107,Tulare,11300,116000,1471.36,Tons,170678000
2014,212199,PEACHES FREESTONE,991,Sum of Others,621,8870,451.07,Tons,4001000
2014,212199,PEACHES FREESTONE,999,State Total,30700,341720,1225.17,,418666000
2014,212999,PEACHES UNSPECIFIED,13,Contra Costa,101,414,4207.73,Tons,1742000
2014,212999,PEACHES UNSPECIFIED,17,El Dorado,108,324,5000,Tons,1620000
2014,212999,PEACHES UNSPECIFIED,61,Placer,96,262,2156.49,Tons,565000
2014,212999,PEACHES UNSPECIFIED,65,Riverside,118,900,1877.78,Tons,1690000
2014,212999,PEACHES UNSPECIFIED,991,Sum of Others,837,9650,1823.06,Tons,17592500
2014,212999,PEACHES UNSPECIFIED,999,State Total,1260,11550,2009.48,,23209500
2014,153999,PEANUTS ALL,991,Sum of Others,129,249,2566.27,Tons,639000
2014,153999,PEANUTS ALL,999,State Total,129,249,2566.27,,639000
2014,214899,PEARS ASIAN,17,El Dorado,40,118,3322.03,Tons,392000
2014,214899,PEARS ASIAN,19,Fresno,1160,2720,1102.94,Tons,3000000
2014,214899,PEARS ASIAN,991,Sum of Others,33,143,1184.62,Tons,169400
2014,214899,PEARS ASIAN,999,State Total,1233,2981,1194.7,,3561400
2014,214199,PEARS BARTLETT,17,El Dorado,65,202,2500,Tons,505000
2014,214199,PEARS BARTLETT,33,Lake,1960,30700,637.62,Tons,19575000
2014,214199,PEARS BARTLETT,45,Mendocino,1160,19600,510.41,Tons,10004000
2014,214199,PEARS BARTLETT,67,Sacramento,5180,104000,480.71,Tons,49994000
2014,214199,PEARS BARTLETT,999,State Total,8365,154502,518.3,,80078000
2014,214999,PEARS UNSPECIFIED,33,Lake,110,1280,907.03,Tons,1161000
2014,214999,PEARS UNSPECIFIED,45,Mendocino,152,1320,1206.82,Tons,1593000
2014,214999,PEARS UNSPECIFIED,61,Placer,16,17,2235.29,Tons,38000
2014,214999,PEARS UNSPECIFIED,77,San Joaquin,185,3700,355.95,Tons,1317000
2014,214999,PEARS UNSPECIFIED,107,Tulare,148,1520,2600,Tons,3952000
2014,214999,PEARS UNSPECIFIED,991,Sum of Others,108,1142,596.41,Tons,681100
2014,214999,PEARS UNSPECIFIED,999,State Total,719,8979,973.62,,8742100
2014,394999,PEAS EDIBLE POD (SNOW),79,San Luis Obispo,333,514,2416.34,Tons,1242000
2014,394999,PEAS EDIBLE POD (SNOW),991,Sum of Others,100,99,2215.15,Tons,219300
2014,394999,PEAS EDIBLE POD (SNOW),999,State Total,433,613,2383.85,,1461300
2014,361999,PEAS GREEN UNSPECIFIED,53,Monterey,1490,,,Tons,24331000
2014,361999,PEAS GREEN UNSPECIFIED,81,San Mateo,168,276,2010.87,Tons,555000
2014,361999,PEAS GREEN UNSPECIFIED,991,Sum of Others,154,564,1520.27,Tons,857435
2014,361999,PEAS GREEN UNSPECIFIED,999,State Total,1812,840,1681.47,,25743435
2014,264999,PECANS,107,Tulare,1060,424,3910.38,Tons,1658000
2014,264999,PECANS,991,Sum of Others,1682,1433,4267.97,Tons,6116000
2014,264999,PECANS,999,State Total,2742,1857,4186.32,,7774000
2014,363999,PEPPERS BELL,19,Fresno,830,15800,612.03,Tons,9670000
2014,363999,PEPPERS BELL,29,Kern,2200,47700,1624.59,Tons,77493000
2014,363999,PEPPERS BELL,53,Monterey,1140,23300,359.01,Tons,8365000
2014,363999,PEPPERS BELL,65,Riverside,4600,80000,866.84,Tons,69347000
2014,363999,PEPPERS BELL,69,San Benito,1920,43000,700.74,Tons,30132000
2014,363999,PEPPERS BELL,73,San Diego,205,4040,877.72,Tons,3546000
2014,363999,PEPPERS BELL,77,San Joaquin,683,12700,677.01,Tons,8598000
2014,363999,PEPPERS BELL,79,San Luis Obispo,877,10600,678.11,Tons,7188000
2014,363999,PEPPERS BELL,83,Santa Barbara,463,6280,681.53,Tons,4280000
2014,363999,PEPPERS BELL,85,Santa Clara,1480,44800,343.86,Tons,15405000
2014,363999,PEPPERS BELL,111,Ventura,4350,173000,388.83,Tons,67268000
2014,363999,PEPPERS BELL,991,Sum of Others,242,10230,722.92,Tons,7395520
2014,363999,PEPPERS BELL,999,State Total,18990,471450,654.76,,308687520
2014,364999,PEPPERS CHILI HOT,85,Santa Clara,443,11700,477.01,Tons,5581000
2014,364999,PEPPERS CHILI HOT,991,Sum of Others,1899,37204,1199.98,Tons,44644000
2014,364999,PEPPERS CHILI HOT,999,State Total,2342,48904,1027.01,,50225000
2014,218299,PERSIMMONS,19,Fresno,396,1850,1041.08,Tons,1926000
2014,218299,PERSIMMONS,73,San Diego,299,449,2269.49,Tons,1019000
2014,218299,PERSIMMONS,101,Sutter,145,1230,407.32,Tons,501000
2014,218299,PERSIMMONS,107,Tulare,810,5690,682.07,Tons,3881000
2014,218299,PERSIMMONS,991,Sum of Others,263,1095,485.14,Tons,531230
2014,218299,PERSIMMONS,999,State Total,1913,10314,761.9,,7858230
2014,633999,PHEASANTS,991,Sum of Others,,,,,330000
2014,633999,PHEASANTS,999,State Total,,,,,330000
2014,634999,PIGEONS & SQUABS,99,Stanislaus,,,,,2403000
2014,634999,PIGEONS & SQUABS,991,Sum of Others,,,,,135
2014,634999,PIGEONS & SQUABS,999,State Total,,,,,2403135
2014,268079,PISTACHIOS,7,Butte,713,856,5690.42,Tons,4871000
2014,268079,PISTACHIOS,19,Fresno,50400,53400,7084.01,Tons,378286000
2014,268079,PISTACHIOS,21,Glenn,1730,2160,5997.22,Tons,12954000
2014,268079,PISTACHIOS,29,Kern,103000,79900,5019.39,Tons,401049000
2014,268079,PISTACHIOS,31,Kings,19200,23600,5770,Tons,136172000
2014,268079,PISTACHIOS,39,Madera,31000,49000,5953.57,Tons,291725000
2014,268079,PISTACHIOS,47,Merced,5110,5400,7877.04,Tons,42536000
2014,268079,PISTACHIOS,71,San Bernardino,183,134,4470.15,Tons,599000
2014,268079,PISTACHIOS,103,Tehama,226,145,5689.66,Tons,825000
2014,268079,PISTACHIOS,107,Tulare,45400,58100,6450,Tons,374745000
2014,268079,PISTACHIOS,991,Sum of Others,1088,677,10255.54,Tons,6943000
2014,268079,PISTACHIOS,999,State Total,258050,273372,6038.31,,1650705000
2014,215399,PLUMCOTS,19,Fresno,1060,5350,1182.99,Tons,6329000
2014,215399,PLUMCOTS,991,Sum of Others,177,919,2220.89,Tons,2041000
2014,215399,PLUMCOTS,999,State Total,1237,6269,1335.14,,8370000
2014,215199,PLUMS,13,Contra Costa,27,113,5247.79,Tons,593000
2014,215199,PLUMS,17,El Dorado,52,186,3139.78,Tons,584000
2014,215199,PLUMS,19,Fresno,10800,105000,1093,Tons,114765000
2014,215199,PLUMS,29,Kern,57,530,1216.98,Tons,645000
2014,215199,PLUMS,31,Kings,2030,18100,1237.51,Tons,22399000
2014,215199,PLUMS,107,Tulare,9260,72100,1420,Tons,102382000
2014,215199,PLUMS,991,Sum of Others,373,1479,2473.23,Tons,3657900
2014,215199,PLUMS,999,State Total,22599,197508,1240.59,,245025900
2014,215999,PLUMS DRIED,7,Butte,7060,16400,2497.26,Tons,40955000
2014,215999,PLUMS DRIED,11,Colusa,946,1800,2494.44,Tons,4490000
2014,215999,PLUMS DRIED,19,Fresno,1730,3020,2326.16,Tons,7025000
2014,215999,PLUMS DRIED,21,Glenn,5760,15000,1697.27,Tons,25459000
2014,215999,PLUMS DRIED,39,Madera,890,1380,2347.1,Tons,3239000
2014,215999,PLUMS DRIED,47,Merced,1410,3990,1084.71,Tons,4328000
2014,215999,PLUMS DRIED,61,Placer,48,34,1558.82,Tons,53000
2014,215999,PLUMS DRIED,95,Solano,877,2450,2082.04,Tons,5101000
2014,215999,PLUMS DRIED,101,Sutter,18400,43900,2450.55,Tons,107579000
2014,215999,PLUMS DRIED,103,Tehama,6340,7040,2592.33,Tons,18250000
2014,215999,PLUMS DRIED,107,Tulare,3440,3990,2250.13,Tons,8978000
2014,215999,PLUMS DRIED,113,Yolo,1820,4280,2283.41,Tons,9773000
2014,215999,PLUMS DRIED,115,Yuba,7580,21200,2203.35,Tons,46711000
2014,215999,PLUMS DRIED,991,Sum of Others,40,66,2045.45,Tons,135000
2014,215999,PLUMS DRIED,999,State Total,56341,124550,2264.76,,282076000
2014,218399,POMEGRANATES,19,Fresno,4700,36100,577.29,Tons,20840000
2014,218399,POMEGRANATES,65,Riverside,26,182,802.2,Tons,146000
2014,218399,POMEGRANATES,107,Tulare,5650,6160,987.01,Tons,6080000
2014,218399,POMEGRANATES,991,Sum of Others,14760,71920,1252.5,Tons,90079500
2014,218399,POMEGRANATES,999,State Total,25136,114362,1024.34,,117145500
2014,391999,POTATOES ALL,25,Imperial,2340,53200,219.23,Tons,11663000
2014,391999,POTATOES ALL,29,Kern,13500,373000,227.21,Tons,84751000
2014,391999,POTATOES ALL,65,Riverside,4070,92800,264.42,Tons,24538000
2014,391999,POTATOES ALL,73,San Diego,294,4630,37.15,Tons,172000
2014,391999,POTATOES ALL,77,San Joaquin,3740,72600,552,Tons,40075000
2014,391999,POTATOES ALL,93,Siskiyou,4420,99200,128.29,Tons,12726000
2014,391999,POTATOES ALL,991,Sum of Others,1200,24001,240.39,Tons,5769670
2014,391999,POTATOES ALL,999,State Total,29564,719431,249.77,,179694670
2014,392999,POTATOES SWEET,47,Merced,17600,264000,821.98,Tons,217003000
2014,392999,POTATOES SWEET,99,Stanislaus,1270,20400,750,Tons,15300000
2014,392999,POTATOES SWEET,991,Sum of Others,704,21000,535.14,Tons,11238000
2014,392999,POTATOES SWEET,999,State Total,19574,305400,797.45,,243541000
2014,699999,POULTRY UNSPECIFIED,9,Calaveras,,,,,2073000
2014,699999,POULTRY UNSPECIFIED,39,Madera,,,,,44140000
2014,699999,POULTRY UNSPECIFIED,41,Marin,,,,,11926000
2014,699999,POULTRY UNSPECIFIED,47,Merced,,,,,1016000
2014,699999,POULTRY UNSPECIFIED,67,Sacramento,,,,,36169000
2014,699999,POULTRY UNSPECIFIED,97,Sonoma,,,,,65445000
2014,699999,POULTRY UNSPECIFIED,107,Tulare,,,,,80518000
2014,699999,POULTRY UNSPECIFIED,111,Ventura,,,,,4697000
2014,699999,POULTRY UNSPECIFIED,991,Sum of Others,,,,,40800
2014,699999,POULTRY UNSPECIFIED,999,State Total,,,,,246024800
2014,366999,PUMPKINS,71,San Bernardino,240,429,531.47,Tons,228000
2014,366999,PUMPKINS,77,San Joaquin,3140,55300,360,Tons,19908000
2014,366999,PUMPKINS,81,San Mateo,175,875,584,Tons,511000
2014,366999,PUMPKINS,85,Santa Clara,205,4260,258.22,Tons,1100000
2014,366999,PUMPKINS,99,Stanislaus,288,5080,360.04,Tons,1829000
2014,366999,PUMPKINS,111,Ventura,155,2330,340.34,Tons,793000
2014,366999,PUMPKINS,991,Sum of Others,137,1663,343.9,Tons,571900
2014,366999,PUMPKINS,999,State Total,4340,69937,356.62,,24940900
2014,218499,QUINCE,107,Tulare,86,572,2000,Tons,1144000
2014,218499,QUINCE,991,Sum of Others,26,266,2034.96,Tons,541300
2014,218499,QUINCE,999,State Total,112,838,2011.1,,1685300
2014,462999,RABBITS,991,Sum of Others,,,,,4450
2014,462999,RABBITS,999,State Total,,,,,4450
2014,318999,RADICCHIO,991,Sum of Others,80,526,1522.81,Tons,801000
2014,318999,RADICCHIO,999,State Total,80,526,1522.81,,801000
2014,367999,RADISHES,53,Monterey,166,2490,504.82,Tons,1257000
2014,367999,RADISHES,65,Riverside,353,6960,354.74,Tons,2469000
2014,367999,RADISHES,111,Ventura,999,16300,578.83,Tons,9435000
2014,367999,RADISHES,991,Sum of Others,203,3612,339.7,Tons,1227007
2014,367999,RADISHES,999,State Total,1721,29362,490.02,,14388007
2014,306999,RAPPINI,991,Sum of Others,1360,3740,3500,Tons,13090000
2014,306999,RAPPINI,999,State Total,1360,3740,3500,,13090000
2014,368999,RHUBARB,991,Sum of Others,,,,Tons,58
2014,368999,RHUBARB,999,State Total,,,,,58
2014,106199,RICE MILLING,7,Butte,77800,342000,441.41,Tons,150963000
2014,106199,RICE MILLING,11,Colusa,111000,503000,440.3,Tons,221470000
2014,106199,RICE MILLING,21,Glenn,73300,337000,420.33,Tons,141650000
2014,106199,RICE MILLING,61,Placer,13600,57000,419.14,Tons,23891000
2014,106199,RICE MILLING,67,Sacramento,8590,38700,424.34,Tons,16422000
2014,106199,RICE MILLING,77,San Joaquin,3400,16100,400,Tons,6440000
2014,106199,RICE MILLING,99,Stanislaus,903,4280,400,Tons,1712000
2014,106199,RICE MILLING,101,Sutter,75900,341000,418.76,Tons,142797000
2014,106199,RICE MILLING,113,Yolo,39300,166000,416.88,Tons,69202000
2014,106199,RICE MILLING,115,Yuba,39000,166000,379.31,Tons,62966000
2014,106199,RICE MILLING,991,Sum of Others,4188,12310,711.37,Tons,8757000
2014,106199,RICE MILLING,999,State Total,446981,1983390,426.68,,846270000
2014,171069,RICE SEED,7,Butte,4400,20000,640.95,Tons,12819000
2014,171069,RICE SEED,11,Colusa,6160,27500,580.95,Tons,15976000
2014,171069,RICE SEED,21,Glenn,1760,7740,419.77,Tons,3249000
2014,171069,RICE SEED,101,Sutter,3180,14000,440.71,Tons,6170000
2014,171069,RICE SEED,999,State Total,15500,69240,551.91,,38214000
2014,198199,RICE WILD,35,Lassen,1710,1150,1444.35,Tons,1661000
2014,198199,RICE WILD,89,Shasta,5600,4230,1639.24,Tons,6934000
2014,198199,RICE WILD,101,Sutter,1150,1240,1843.55,Tons,2286000
2014,198199,RICE WILD,999,State Total,8460,6620,1643.66,,10881000
2014,370999,RUTABAGAS,991,Sum of Others,36,372,520.43,Tons,193600
2014,370999,RUTABAGAS,999,State Total,36,372,520.43,,193600
2014,104999,RYE GRAIN,67,Sacramento,4860,8740,126.77,Tons,1108000
2014,104999,RYE GRAIN,93,Siskiyou,3660,2750,349.45,Tons,961000
2014,104999,RYE GRAIN,991,Sum of Others,600,2380,277.31,Tons,660000
2014,104999,RYE GRAIN,999,State Total,9120,13870,196.76,,2729000
2014,171049,RYE SEED,93,Siskiyou,175,263,299.62,Tons,78800
2014,171049,RYE SEED,999,State Total,175,263,299.62,,78800
2014,158269,SAFFLOWER,7,Butte,92,101,490.1,Tons,49500
2014,158269,SAFFLOWER,11,Colusa,1060,1250,496,Tons,620000
2014,158269,SAFFLOWER,67,Sacramento,1590,2230,493.27,Tons,1100000
2014,158269,SAFFLOWER,77,San Joaquin,3170,4980,520.08,Tons,2590000
2014,158269,SAFFLOWER,95,Solano,2640,2560,521.09,Tons,1334000
2014,158269,SAFFLOWER,101,Sutter,2120,2500,498,Tons,1245000
2014,158269,SAFFLOWER,113,Yolo,7170,7170,505.58,Tons,3625000
2014,158269,SAFFLOWER,991,Sum of Others,5963,9508,485.45,Tons,4615630
2014,158269,SAFFLOWER,999,State Total,23805,30299,500.98,,15179130
2014,171582,SAFFLOWER SEED PLANTING,101,Sutter,455,410,539.02,Tons,221000
2014,171582,SAFFLOWER SEED PLANTING,999,State Total,455,410,539.02,,221000
2014,394199,SALAD GREENS MISC.,25,Imperial,3230,10500,1229.52,Tons,12910000
2014,394199,SALAD GREENS MISC.,53,Monterey,8060,78800,1120,Tons,88256000
2014,394199,SALAD GREENS MISC.,85,Santa Clara,620,3600,1322.5,Tons,4761000
2014,394199,SALAD GREENS MISC.,991,Sum of Others,1127,5982,2212.5,Tons,13235200
2014,394199,SALAD GREENS MISC.,999,State Total,13037,98882,1205.09,,119162200
2014,172119,SEED ALFALFA,19,Fresno,7930,3040,6233.88,Tons,18951000
2014,172119,SEED ALFALFA,25,Imperial,32300,8510,6021.03,Tons,51239000
2014,172119,SEED ALFALFA,35,Lassen,203,40,437.5,Tons,17500
2014,172119,SEED ALFALFA,991,Sum of Others,840,331,5425.98,Tons,1796000
2014,172119,SEED ALFALFA,999,State Total,41273,11921,6040.06,,72003500
2014,173079,SEED BERMUDA GRASS,25,Imperial,19000,4160,7672.36,Tons,31917000
2014,173079,SEED BERMUDA GRASS,999,State Total,19000,4160,7672.36,,31917000
2014,172289,SEED CLOVER UNSPECIFIED,67,Sacramento,1270,343,3994.17,,1370000
2014,172289,SEED CLOVER UNSPECIFIED,999,State Total,1270,343,3994.17,,1370000
2014,173999,SEED GRASS UNSPECIFIED,113,Yolo,699,,,,5653000
2014,173999,SEED GRASS UNSPECIFIED,999,State Total,699,,,,5653000
2014,178999,SEED OTHER (NO FLOWERS),113,Yolo,6890,,,,21039000
2014,178999,SEED OTHER (NO FLOWERS),999,State Total,6890,,,,21039000
2014,173669,SEED SUDAN GRASS,67,Sacramento,923,1080,1037.96,Tons,1121000
2014,173669,SEED SUDAN GRASS,991,Sum of Others,758,,,Tons,200000
2014,173669,SEED SUDAN GRASS,999,State Total,1681,1080,1037.96,,1321000
2014,171959,SEED VEGETABLE & VINECROP,11,Colusa,7230,,,,18072000
2014,171959,SEED VEGETABLE & VINECROP,19,Fresno,1570,,,,10426000
2014,171959,SEED VEGETABLE & VINECROP,21,Glenn,1670,,,,13372000
2014,171959,SEED VEGETABLE & VINECROP,25,Imperial,696,,,,4346000
2014,171959,SEED VEGETABLE & VINECROP,29,Kern,1030,,,,6266000
2014,171959,SEED VEGETABLE & VINECROP,83,Santa Barbara,668,,,,2872000
2014,171959,SEED VEGETABLE & VINECROP,85,Santa Clara,442,,,,707000
2014,171959,SEED VEGETABLE & VINECROP,95,Solano,218,,,,268000
2014,171959,SEED VEGETABLE & VINECROP,101,Sutter,1950,,,,7575000
2014,171959,SEED VEGETABLE & VINECROP,991,Sum of Others,873,,,,2309400
2014,171959,SEED VEGETABLE & VINECROP,999,State Total,16347,,,,66213400
2014,174699,SEED VETCH,991,Sum of Others,2520,428,747.66,Tons,320000
2014,174699,SEED VETCH,999,State Total,2520,428,747.66,,320000
2014,411999,SHEEP,59,Orange,,,,,46000
2014,411999,SHEEP,63,Plumas,,,,,59000
2014,411999,SHEEP,93,Siskiyou,,,,,144000
2014,411999,SHEEP,991,Sum of Others,,,,,63000
2014,411999,SHEEP,999,State Total,,,,,312000
2014,419999,SHEEP & LAMBS UNSPECIFIED,5,Amador,,,,,349000
2014,419999,SHEEP & LAMBS UNSPECIFIED,7,Butte,,,,,348000
2014,419999,SHEEP & LAMBS UNSPECIFIED,9,Calaveras,,,,,230000
2014,419999,SHEEP & LAMBS UNSPECIFIED,11,Colusa,,,,,248000
2014,419999,SHEEP & LAMBS UNSPECIFIED,15,Del Norte,,,,,48600
2014,419999,SHEEP & LAMBS UNSPECIFIED,21,Glenn,,,,,874000
2014,419999,SHEEP & LAMBS UNSPECIFIED,23,Humboldt,,,,,300000
2014,419999,SHEEP & LAMBS UNSPECIFIED,27,Inyo,,,,,496000
2014,419999,SHEEP & LAMBS UNSPECIFIED,29,Kern,,,,,13500000
2014,419999,SHEEP & LAMBS UNSPECIFIED,35,Lassen,,,,,1333000
2014,419999,SHEEP & LAMBS UNSPECIFIED,41,Marin,,,,,1982000
2014,419999,SHEEP & LAMBS UNSPECIFIED,45,Mendocino,,,,,570000
2014,419999,SHEEP & LAMBS UNSPECIFIED,47,Merced,,,,,4922000
2014,419999,SHEEP & LAMBS UNSPECIFIED,51,Mono,,,,,2096000
2014,419999,SHEEP & LAMBS UNSPECIFIED,53,Monterey,,,,,283000
2014,419999,SHEEP & LAMBS UNSPECIFIED,55,Napa,,,,,595000
2014,419999,SHEEP & LAMBS UNSPECIFIED,57,Nevada,,,,,203000
2014,419999,SHEEP & LAMBS UNSPECIFIED,61,Placer,,,,,1089000
2014,419999,SHEEP & LAMBS UNSPECIFIED,65,Riverside,,,,,1644000
2014,419999,SHEEP & LAMBS UNSPECIFIED,73,San Diego,,,,,89700
2014,419999,SHEEP & LAMBS UNSPECIFIED,77,San Joaquin,,,,,2321000
2014,419999,SHEEP & LAMBS UNSPECIFIED,89,Shasta,,,,,456000
2014,419999,SHEEP & LAMBS UNSPECIFIED,95,Solano,,,,,7912000
2014,419999,SHEEP & LAMBS UNSPECIFIED,97,Sonoma,,,,,7573000
2014,419999,SHEEP & LAMBS UNSPECIFIED,99,Stanislaus,,,,,476000
2014,419999,SHEEP & LAMBS UNSPECIFIED,101,Sutter,,,,,1956000
2014,419999,SHEEP & LAMBS UNSPECIFIED,103,Tehama,,,,,679000
2014,419999,SHEEP & LAMBS UNSPECIFIED,109,Tuolumne,,,,,167000
2014,419999,SHEEP & LAMBS UNSPECIFIED,113,Yolo,,,,,2018000
2014,419999,SHEEP & LAMBS UNSPECIFIED,115,Yuba,,,,,646000
2014,419999,SHEEP & LAMBS UNSPECIFIED,991,Sum of Others,,,,,1917000
2014,419999,SHEEP & LAMBS UNSPECIFIED,999,State Total,,,,,57321300
2014,414199,SHEEP BREEDING STOCK,991,Sum of Others,,,,,60000
2014,414199,SHEEP BREEDING STOCK,999,State Total,,,,,60000
2014,412999,SHEEP LAMBS,93,Siskiyou,,,,,946000
2014,412999,SHEEP LAMBS,107,Tulare,,,,,2959000
2014,412999,SHEEP LAMBS,991,Sum of Others,,,,,144000
2014,412999,SHEEP LAMBS,999,State Total,,,,,4049000
2014,414499,SHEEP LAMBS FEEDLOT FAT,19,Fresno,,,,,14669000
2014,414499,SHEEP LAMBS FEEDLOT FAT,25,Imperial,,,,,5637000
2014,414499,SHEEP LAMBS FEEDLOT FAT,999,State Total,,,,,20306000
2014,195199,SILAGE,19,Fresno,8960,163000,55,Tons,8965000
2014,195199,SILAGE,29,Kern,85000,1632000,49.84,Tons,81334000
2014,195199,SILAGE,31,Kings,56700,910000,51.44,Tons,46808000
2014,195199,SILAGE,39,Madera,18200,291000,40.2,Tons,11697000
2014,195199,SILAGE,41,Marin,1440,14200,44.86,Tons,637000
2014,195199,SILAGE,47,Merced,85500,1355000,43.43,Tons,58853000
2014,195199,SILAGE,67,Sacramento,3670,46700,28.37,Tons,1325000
2014,195199,SILAGE,77,San Joaquin,112000,1537000,41,Tons,63017000
2014,195199,SILAGE,97,Sonoma,4480,45900,33.97,Tons,1559000
2014,195199,SILAGE,99,Stanislaus,53400,985000,45,Tons,44325000
2014,195199,SILAGE,103,Tehama,792,22200,37.97,Tons,843000
2014,195199,SILAGE,107,Tulare,75100,1724000,54.71,Tons,94320000
2014,195199,SILAGE,991,Sum of Others,6252,79918,56.49,Tons,4514500
2014,195199,SILAGE,999,State Total,511494,8805918,47.49,,418197500
2014,114991,SORGHUM GRAIN,991,Sum of Others,10760,69900,74.45,Tons,5204000
2014,114991,SORGHUM GRAIN,999,State Total,10760,69900,74.45,,5204000
2014,114992,SORGHUM SILAGE,31,Kings,13100,212000,49.32,Tons,10455000
2014,114992,SORGHUM SILAGE,65,Riverside,1150,17200,60.17,Tons,1035000
2014,114992,SORGHUM SILAGE,71,San Bernardino,2100,75000,46.67,Tons,3500000
2014,114992,SORGHUM SILAGE,991,Sum of Others,4652,76583,58.43,Tons,4475000
2014,114992,SORGHUM SILAGE,999,State Total,21002,380783,51.12,,19465000
2014,398599,SPICES AND HERBS,53,Monterey,89,669,2690.58,Tons,1800000
2014,398599,SPICES AND HERBS,65,Riverside,1160,8440,1239.57,Tons,10462000
2014,398599,SPICES AND HERBS,71,San Bernardino,53,219,5474.89,Tons,1199000
2014,398599,SPICES AND HERBS,73,San Diego,401,4410,4551.02,Tons,20070000
2014,398599,SPICES AND HERBS,991,Sum of Others,206,1511,1544.29,Tons,2333420
2014,398599,SPICES AND HERBS,999,State Total,1909,15249,2351.92,,35864420
2014,374189,SPINACH FOOD SERVICE,53,Monterey,12500,127000,1090,Tons,138430000
2014,374189,SPINACH FOOD SERVICE,999,State Total,12500,127000,1090,,138430000
2014,374199,SPINACH FRESH MARKET,53,Monterey,1510,15400,1260,Tons,19404000
2014,374199,SPINACH FRESH MARKET,991,Sum of Others,98,304,1503.29,Tons,457000
2014,374199,SPINACH FRESH MARKET,999,State Total,1608,15704,1264.71,,19861000
2014,374299,SPINACH PROCESSING,991,Sum of Others,110,669,696.56,Tons,466000
2014,374299,SPINACH PROCESSING,999,State Total,110,669,696.56,,466000
2014,374999,SPINACH UNSPECIFIED,25,Imperial,6630,34800,1638.22,Tons,57010000
2014,374999,SPINACH UNSPECIFIED,65,Riverside,1430,10500,1154.1,Tons,12118000
2014,374999,SPINACH UNSPECIFIED,69,San Benito,3430,14200,2202.89,Tons,31281000
2014,374999,SPINACH UNSPECIFIED,83,Santa Barbara,1450,12100,1025.21,Tons,12405000
2014,374999,SPINACH UNSPECIFIED,85,Santa Clara,922,8670,895.62,Tons,7765000
2014,374999,SPINACH UNSPECIFIED,111,Ventura,1260,10400,1090.48,Tons,11341000
2014,374999,SPINACH UNSPECIFIED,991,Sum of Others,121,970,673.51,Tons,653301
2014,374999,SPINACH UNSPECIFIED,999,State Total,15243,91640,1446.68,,132573301
2014,396999,SPROUTS ALFALFA & BEAN,991,Sum of Others,,,,Tons,716000
2014,396999,SPROUTS ALFALFA & BEAN,999,State Total,,,,,716000
2014,375999,SQUASH,13,Contra Costa,61,361,991.69,Tons,358000
2014,375999,SQUASH,19,Fresno,750,12800,957.97,Tons,12262000
2014,375999,SQUASH,53,Monterey,247,2700,592.96,Tons,1601000
2014,375999,SQUASH,65,Riverside,404,4240,692.45,Tons,2936000
2014,375999,SQUASH,71,San Bernardino,43,920,621.74,Tons,572000
2014,375999,SQUASH,73,San Diego,408,3670,714.44,Tons,2622000
2014,375999,SQUASH,79,San Luis Obispo,131,3460,378.61,Tons,1310000
2014,375999,SQUASH,83,Santa Barbara,633,5390,568.46,Tons,3064000
2014,375999,SQUASH,85,Santa Clara,160,1250,691.2,Tons,864000
2014,375999,SQUASH,99,Stanislaus,131,2360,250,Tons,590000
2014,375999,SQUASH,991,Sum of Others,378,3120,968.17,Tons,3020700
2014,375999,SQUASH,999,State Total,3346,40271,725.08,,29199700
2014,195399,STRAW,25,Imperial,,77400,86.73,Tons,6713000
2014,195399,STRAW,35,Lassen,,225,80,Tons,18000
2014,195399,STRAW,47,Merced,,1990,138.19,Tons,275000
2014,195399,STRAW,97,Sonoma,,,,Tons,78800
2014,195399,STRAW,99,Stanislaus,,20300,123.74,Tons,2512000
2014,195399,STRAW,991,Sum of Others,10790,33100,77.79,Tons,2575000
2014,195399,STRAW,999,State Total,,133015,90.91,,12171800
2014,132999,SUGAR BEETS,25,Imperial,24400,1058000,42.97,Tons,45459000
2014,132999,SUGAR BEETS,999,State Total,24400,1058000,42.97,,45459000
2014,158316,SUNFLOWER SEED PLANTING,11,Colusa,6310,3850,2499.48,Tons,9623000
2014,158316,SUNFLOWER SEED PLANTING,21,Glenn,3220,1610,3043.48,Tons,4900000
2014,158316,SUNFLOWER SEED PLANTING,67,Sacramento,1590,2230,493.27,Tons,1100000
2014,158316,SUNFLOWER SEED PLANTING,95,Solano,9890,5980,2417.22,Tons,14455000
2014,158316,SUNFLOWER SEED PLANTING,101,Sutter,10200,7390,2039.65,Tons,15073000
2014,158316,SUNFLOWER SEED PLANTING,113,Yolo,17800,,,Tons,28921000
2014,158316,SUNFLOWER SEED PLANTING,991,Sum of Others,145,,,Tons,290000
2014,158316,SUNFLOWER SEED PLANTING,999,State Total,49155,,2143.92,,74362000
2014,376999,SWISS CHARD,53,Monterey,627,5860,987.03,Tons,5784000
2014,376999,SWISS CHARD,991,Sum of Others,980,10419,818.14,Tons,8524252
2014,376999,SWISS CHARD,999,State Total,1607,16279,878.94,,14308252
2014,206999,TANGELOS,25,Imperial,759,3100,1580,Tons,4898000
